show_id,type,title,director,country,release_year,listed_in
s7871,TV Show,Ripper Street,Unknown,"United Kingdom, Ireland",2017,"British TV Shows, Crime TV Shows, TV Dramas"
s7872,Movie,Rise of the Zombie,"Devaki Singh, Luke Kenny",India,2013,"Horror Movies, International Movies"
s7873,TV Show,Rishta.com,Unknown,India,2010,"International TV Shows, Romantic TV Shows, TV Comedies"
s7874,Movie,Rivaaz,Ashok Nanda,India,2011,"Dramas, Independent Movies, International Movies"
s7875,Movie,Road to Sangam,Amit Rai,India,2010,"Dramas, Independent Movies, International Movies"
s7876,Movie,Road to Yesterday,Ishaya Bako,Nigeria,2015,"Dramas, International Movies"
s7877,Movie,Roberto Saviano: Writing Under Police Protection,Pierfrancesco Diliberto,Italy,2016,"Documentaries, International Movies"
s7878,Movie,Robin Hood: The Rebellion,Nicholas Winter,United Kingdom,2018,"Action & Adventure, Independent Movies, International Movies"
s7879,TV Show,Robotech,Unknown,"United States, Japan",1985,Anime Series
s7880,Movie,Rocky,John G. Avildsen,United States,1976,"Action & Adventure, Classic Movies, Dramas"
s7881,Movie,Rocky II,Sylvester Stallone,United States,1979,"Dramas, Sports Movies"
s7882,Movie,Rocky III,Sylvester Stallone,United States,1982,"Dramas, Sports Movies"
s7883,Movie,Rocky IV,Sylvester Stallone,United States,1985,"Dramas, Sports Movies"
s7884,Movie,Rocky V,John G. Avildsen,United States,1990,"Dramas, Sports Movies"
s7885,Movie,Roger Corman's Death Race 2050,G.J. Echternkamp,United States,2017,"Action & Adventure, Sci-Fi & Fantasy"
s7886,Movie,Roh's Beauty,Sameh Abdulaziz,Egypt,2014,"Dramas, International Movies"
s7887,Movie,Roll Red Roll,Nancy Schwartzman,United States,2018,Documentaries
s7888,Movie,Rolling Papers,Mitch Dickman,"United States, Uruguay",2015,Documentaries
s7889,Movie,Romeo Ranjha,Navaniat Singh,"India, Canada",2014,"Action & Adventure, Comedies, Music & Musicals"
s7890,Movie,Room,Lenny Abrahamson,"Ireland, Canada, United Kingdom, United States",2015,"Dramas, Independent Movies"
s7891,Movie,Room for Rent,Matthew Atkinson,Canada,2017,"Comedies, Independent Movies"
s7892,Movie,Room on the Broom,"Max Lang, Jani Lachauer","United Kingdom, Germany",2012,"Children & Family Movies, Independent Movies"
s7893,TV Show,Roonpi Secret Love,Unknown,Thailand,2016,"International TV Shows, Romantic TV Shows, Teen TV Shows"
s7894,Movie,Roots,Shweta Basu Prasad,Unknown,2016,"Documentaries, International Movies, Music & Musicals"
s7895,Movie,Rosemary's Baby,Roman Polanski,United States,1968,"Classic Movies, Horror Movies, Thrillers"
s7896,Movie,Rounders,John Dahl,United States,1998,Dramas
s7897,TV Show,Royal Pains,Jay Chandrasekhar,United States,2016,"TV Comedies, TV Dramas"
s7898,TV Show,Rubi,Unknown,Mexico,2004,"International TV Shows, Romantic TV Shows, Spanish-Language TV Shows"
s7899,Movie,Rukh,Atanu Mukherjee,India,2017,"Dramas, Independent Movies, International Movies"
s7900,Movie,Rumble,R. Ellis Frazier,Mexico,2016,"Action & Adventure, Independent Movies"
s7901,Movie,Rumble in the Bronx,Stanley Tong,Hong Kong,1995,"Action & Adventure, Comedies, International Movies"
s7902,Movie,Rumor Has It,Rob Reiner,"United States, Germany, Australia",2005,"Comedies, Romantic Movies"
s7903,Movie,Run,Jeeva,India,2004,"Action & Adventure, International Movies, Music & Musicals"
s7904,Movie,Runaway Bride,Garry Marshall,United States,1999,"Comedies, Romantic Movies"
s7905,Movie,Running for Grace,David L. Cunningham,United States,2018,"Dramas, Romantic Movies"
s7906,Movie,Running Out Of Time,Chris Stokes,United States,2018,Thrillers
s7907,TV Show,Rurouni Kenshin,Unknown,Japan,1998,"Anime Series, International TV Shows"
s7908,Movie,Russell Madness,Robert Vince,United States,2015,"Children & Family Movies, Comedies, Sports Movies"
s7909,TV Show,Russell Peters vs. the World,Unknown,United States,2013,"Docuseries, Stand-Up Comedy & Talk Shows"
s7910,Movie,Russell Peters: Notorious,Dave Higby,United States,2013,Stand-Up Comedy
s7911,Movie,Rustom,Dharmendra Suresh Desai,India,2016,"Dramas, International Movies"
s7912,Movie,S Is for Stanley,Alex Infascelli,Italy,2016,"Documentaries, International Movies"
s7913,Movie,S.W.A.T.,Clark Johnson,United States,2003,Action & Adventure
s7914,Movie,Saath Saath,Raman Kumar,India,1982,"Dramas, Independent Movies, International Movies"
s7915,Movie,Sacro GRA,Gianfranco Rosi,"Italy, France",2013,"Documentaries, International Movies"
s7916,Movie,Sadece Sen,Hakan Yonat,Turkey,2014,"Dramas, International Movies, Romantic Movies"
s7917,Movie,Sadie's Last Days on Earth,Michael Seater,Canada,2016,"Comedies, Sci-Fi & Fantasy"
s7918,Movie,Sadma,Balu Mahendra,India,1983,"Dramas, International Movies, Romantic Movies"
s7919,TV Show,Sadqay Tumhare,Ehtesham Uddin,Pakistan,2014,"International TV Shows, Romantic TV Shows, TV Dramas"
s7920,Movie,Saeed Mirza: The Leftist Sufi,"Kireet Khurana, Padmakumar Narasimhamurthy",India,2016,"Documentaries, International Movies"
s7921,Movie,Safety Not Guaranteed,Colin Trevorrow,United States,2012,"Comedies, Independent Movies, Romantic Movies"
s7922,Movie,Saheb Bibi Golaam,Pratim D. Gupta,India,2016,"Dramas, International Movies"
s7923,Movie,Sairat,Nagraj Manjule,India,2016,"Dramas, International Movies, Romantic Movies"
s7924,Movie,Sakhi,Sanjay Soorkar,India,2007,"Dramas, International Movies, Music & Musicals"
s7925,Movie,Salem: His Sister's Father,Mohamed Hamdy,Egypt,2014,"Dramas, International Movies"
s7926,Movie,Samantaral,Partha Chakraborty,India,2017,"Dramas, International Movies"
s7927,Movie,Samarppanam,K. Gopinathan,India,2017,"Dramas, International Movies"
s7928,Movie,Sameer Abu Alneel,Amr Arafa,Egypt,2013,"Comedies, International Movies"
s7929,Movie,Samson,"Bruce MacDonald, Gabriel Sabloff","South Africa, United States",2018,"Action & Adventure, Dramas, Faith & Spirituality"
s7930,Movie,Samudri Lootere,Anirban Majumder,Unknown,2018,Children & Family Movies
s7931,Movie,San Pietro,John Huston,United States,1945,"Classic Movies, Documentaries"
s7932,Movie,Sanai Choughade,Rajeev Patil,India,2008,"Comedies, Dramas, International Movies"
s7933,Movie,Sangam,Raj Kapoor,India,1964,"Classic Movies, Dramas, International Movies"
s7934,Movie,Santa Claws,Glenn Miller,United States,2014,"Children & Family Movies, Comedies"
s7935,Movie,Santa's Apprentice,Luc Vinciguerra,"Australia, France, Ireland",2010,Children & Family Movies
s7936,Movie,Sarah's Key,Gilles Paquet-Brenner,France,2010,"Dramas, International Movies"
s7937,Movie,Sardaar ji,Rohit Jugraj,Canada,2015,"Comedies, International Movies, Music & Musicals"
s7938,Movie,Sardaarji 2,Rohit Jugraj,"Australia, India",2016,"Action & Adventure, Comedies, International Movies"
s7939,Movie,Sarivar Sari,Gajendra Ahire,India,2005,"Dramas, International Movies"
s7940,Movie,Sarvopari Palakkaran,Venugopan,India,2017,"Dramas, International Movies"
s7941,Movie,Sat Sri Akal,Kamal Sahani,India,2008,"Dramas, Faith & Spirituality, International Movies"
s7942,Movie,Satan & Adam,V. Scott Balcerek,United States,2018,"Documentaries, Music & Musicals"
s7943,TV Show,Satrangi,Unknown,Unknown,2014,"Docuseries, International TV Shows"
s7944,Movie,Satrangi Re,Aditya Sarpotdar,India,2012,"Dramas, International Movies, Music & Musicals"
s7945,Movie,Satte Pe Satta,Raj N. Sippy,India,1982,"Comedies, Cult Movies, Dramas"
s7946,Movie,Saturday Church,Damon Cardasis,United States,2017,"Dramas, LGBTQ Movies"
s7947,Movie,Savage Dog,Jesse V. Johnson,United States,2017,"Action & Adventure, Independent Movies"
s7948,Movie,Savage Raghda,Mahmoud Karim,Egypt,2018,"Comedies, International Movies, Romantic Movies"
s7949,TV Show,Save Our Shelter,Unknown,United States,2015,Reality TV
s7950,Movie,Saving Mr. Banks,John Lee Hancock,"United States, United Kingdom, Australia",2013,"Comedies, Dramas"
s7951,Movie,Saving Zoë,Jeffrey G. Hunt,United States,2019,Dramas
s7952,Movie,Say When,Lynn Shelton,United States,2014,"Comedies, Dramas, Independent Movies"
s7953,Movie,Scales: Mermaids Are Real,Kevan Peterson,United States,2017,Children & Family Movies
s7954,TV Show,Scandal,Unknown,United States,2018,"Crime TV Shows, TV Dramas"
s7955,Movie,Scandal in Sorrento,Dino Risi,"Italy, France",1955,"Classic Movies, Comedies, Independent Movies"
s7956,Movie,Scary Movie,Keenen Ivory Wayans,United States,2000,"Comedies, Horror Movies"
s7957,Movie,Scary Movie 5,Malcolm D. Lee,United States,2013,"Comedies, Horror Movies"
s7958,Movie,Schindler's List,Steven Spielberg,United States,1993,"Classic Movies, Dramas"
s7959,Movie,School Daze,Spike Lee,United States,1988,"Comedies, Dramas"
s7960,Movie,Scooby-Doo on Zombie Island,"Hiroshi Aoyama, Kazumi Fukushima, Jim Stenstrum",United States,1998,Children & Family Movies
s7961,Movie,Scott Pilgrim vs. the World,Edgar Wright,"United States, United Kingdom, Canada, Japan",2010,"Action & Adventure, Comedies, Cult Movies"
s7962,Movie,Scream 2,Wes Craven,United States,1997,Horror Movies
s7963,Movie,Scream 3,Wes Craven,United States,2000,Horror Movies
s7964,Movie,Seal Team Six: The Raid on Osama Bin Laden,John Stockwell,United States,2012,Action & Adventure
s7965,Movie,Searching for Bobby Fischer,Steven Zaillian,United States,1993,"Children & Family Movies, Classic Movies, Dramas"
s7966,Movie,Searching for Sugar Man,Malik Bendjelloul,"Sweden, United Kingdom, Finland",2012,"Documentaries, International Movies, Music & Musicals"
s7967,Movie,Season of the Witch,Dominic Sena,United States,2011,"Action & Adventure, Sci-Fi & Fantasy"
s7968,Movie,Secret,Jay Chou,"Hong Kong, Taiwan",2007,"Dramas, International Movies, Music & Musicals"
s7969,TV Show,Secret Affair,Unknown,South Korea,2014,"International TV Shows, Korean TV Shows, Romantic TV Shows"
s7970,Movie,Secret in Their Eyes,Billy Ray,"United States, United Kingdom, Spain, South Korea",2015,"Dramas, Thrillers"
s7971,Movie,Secrets of Althorp - The Spencers,Kasia Uscinska,United States,2013,"Documentaries, International Movies"
s7972,Movie,Secrets of Chatsworth,Susannah Ward,United States,2013,"Documentaries, International Movies"
s7973,Movie,Secrets of Henry VIII's Palace: Hampton Court,Sam Taplin,United States,2013,"Documentaries, International Movies"
s7974,Movie,Secrets of Her Majesty's Secret Service,Kasia Uscinska,United Kingdom,2014,"Documentaries, International Movies"
s7975,Movie,Secrets of Highclere Castle,Vicky Matthews,United States,2013,"Documentaries, International Movies"
s7976,Movie,Secrets of Scotland Yard,Susannah Ward,United Kingdom,2013,Documentaries
s7977,Movie,Secrets of Selfridges,Sam Taplin,United States,2014,Documentaries
s7978,Movie,Secrets of the Tower of London,Vicky Matthews,United Kingdom,2013,Documentaries
s7979,Movie,Secrets of Underground London,"Vicky Matthews, Gareth Sacala",United Kingdom,2014,"Documentaries, International Movies"
s7980,Movie,Secrets of Westminster,Louise Wardle,"United States, United Kingdom",2014,"Documentaries, International Movies"
s7981,Movie,Sen Kimsin?,Ozan Açıktan,Turkey,2012,"Comedies, International Movies"
s7982,Movie,Senna,Asif Kapadia,"United Kingdom, France, United States",2010,"Documentaries, International Movies, Sports Movies"
s7983,TV Show,Sensitive Skin,Unknown,Canada,2016,TV Comedies
s7984,Movie,"Septiembre, un llanto en silencio",Kenneth Müller,Guatemala,2017,"Dramas, Independent Movies, International Movies"
s7985,TV Show,Servant of the People,Unknown,Ukraine,2015,"International TV Shows, TV Comedies"
s7986,Movie,Set Up,Mike Gunther,United States,2011,Action & Adventure
s7987,Movie,Sex and the City 2,Michael Patrick King,United States,2010,"Comedies, Dramas, Romantic Movies"
s7988,Movie,Sex and the City: The Movie,Michael Patrick King,United States,2008,"Comedies, Dramas, Romantic Movies"
s7989,Movie,Sex Doll,Sylvie Verheyde,"United Kingdom, France",2016,"Dramas, International Movies, Romantic Movies"
s7990,Movie,"Sexo, Pudor y Lagrimas",Antonio Serrano,Mexico,1999,"Comedies, Dramas, International Movies"
s7991,Movie,SGT. Will Gardner,Max Martini,United States,2019,Dramas
s7992,TV Show,Shadow of Truth,Unknown,Israel,2016,"Crime TV Shows, Docuseries, International TV Shows"
s7993,Movie,Shahanpan Dega Deva,Sudesh Manjrekar,India,2011,"Comedies, International Movies"
s7994,TV Show,Shaka Zulu,Unknown,"Italy, South Africa, West Germany, Australia, United States",1986,TV Dramas
s7995,Movie,Shakti: The Power,Krishna Vamshi,India,2002,"Dramas, International Movies, Thrillers"
s7996,Movie,Shanghai,Dibakar Banerjee,India,2012,"Dramas, Independent Movies, International Movies"
s7997,Movie,Shararat,Gurudev Bhalla,India,2002,"Comedies, International Movies, Music & Musicals"
s7998,Movie,Shark Busters,Herman Yau,Hong Kong,2002,"Dramas, International Movies"
s7999,Movie,Shark Night,David R. Ellis,United States,2011,Horror Movies
s8000,Movie,Shaurya: It Takes Courage to Make Right... Right,Samar Khan,India,2008,"Dramas, International Movies"
s8001,Movie,She Did That,Unknown,United States,2019,Documentaries
s8002,Movie,Shelter,"Måns Mårlind, Björn Stein",United States,2010,"Horror Movies, Thrillers"
s8003,TV Show,Sherlock,Unknown,"United Kingdom, United States",2017,"British TV Shows, Crime TV Shows, International TV Shows"
s8004,Movie,Sherlock Holmes,Guy Ritchie,"United States, Germany, United Kingdom, Australia",2009,"Action & Adventure, Comedies"
s8005,Movie,Shiva,Ram Gopal Varma,India,1990,"Action & Adventure, Dramas, International Movies"
s8006,Movie,Shopkins: Chef Club,Raymond McGrath,United States,2016,Movies
s8007,Movie,Shopkins: Wild,"Adele K. Thomas, Richard Bailey",Australia,2018,Movies
s8008,Movie,Shopkins: World Vacation,Richard Bailey,Australia,2017,Movies
s8009,Movie,Shorgul,"Jitendra Tiwari, Pranav Singh",India,2016,"Dramas, International Movies"
s8010,Movie,Short Term 12,Destin Daniel Cretton,United States,2013,"Dramas, Independent Movies"
s8011,Movie,Shorts,Robert Rodriguez,"United States, United Arab Emirates",2009,"Children & Family Movies, Comedies"
s8012,Movie,SHOT! The Psycho-Spiritual Mantra of Rock,Barney Clay,"United Kingdom, United States",2016,"Documentaries, Music & Musicals"
s8013,Movie,Shuddhi,Adarsh Eshwarappa,"India, United States",2017,"Dramas, International Movies, Thrillers"
s8014,Movie,Shutter,"Banjong Pisanthanakun, Parkpoom Wongpoom",Thailand,2004,"Horror Movies, International Movies"
s8015,Movie,Sicilian Ghost Story,"Fabio Grassadonia, Antonio Piazza","Italy, France, Switzerland",2017,"Dramas, International Movies, Thrillers"
s8016,TV Show,Sid the Science Kid,Unknown,United States,2008,Kids' TV
s8017,Movie,Siddhant,Vivek Wagh,India,2014,"Dramas, Independent Movies, International Movies"
s8018,Movie,Silencer,Timothy Woodward Jr.,United States,2018,"Action & Adventure, Independent Movies"
s8019,Movie,Silent Hill: Revelation,M.J. Bassett,"Canada, France, United States",2012,Horror Movies
s8020,Movie,Silicon Cowboys,Jason Cohen,United States,2016,Documentaries
s8021,TV Show,Silver Spoon,Unknown,Russia,2015,"Crime TV Shows, International TV Shows, TV Action & Adventure"
s8022,TV Show,Sin senos no hay paraíso,Unknown,"Colombia, Mexico, United States",2008,"International TV Shows, Spanish-Language TV Shows, TV Dramas"
s8023,TV Show,Sin Senos sí Hay Paraíso,Unknown,"United States, Colombia",2018,"International TV Shows, Spanish-Language TV Shows, TV Dramas"
s8024,Movie,Singh Saab the Great,Anil Sharma,India,2013,"Action & Adventure, Dramas, International Movies"
s8025,Movie,Single,Raditya Dika,Indonesia,2015,"Comedies, International Movies, Romantic Movies"
s8026,Movie,Singularity,Robert Kouba,"Switzerland, United States",2017,"Action & Adventure, Dramas, Sci-Fi & Fantasy"
s8027,Movie,Sinister Circle,Dorian Fernández-Moris,Peru,2017,"Horror Movies, International Movies"
s8028,Movie,Siren,Gregg Bishop,United States,2016,Horror Movies
s8029,Movie,Sister Code,Corey Grant,United States,2015,"Comedies, Dramas, Romantic Movies"
s8030,Movie,Skin Trade,Ekachai Uekrongtham,"Thailand, Canada, United States",2014,Action & Adventure
s8031,TV Show,Skin Wars,Unknown,United States,2016,Reality TV
s8032,TV Show,Skin Wars: Fresh Paint,Unknown,United States,2016,Reality TV
s8033,Movie,Skiptrace,Renny Harlin,"China, Hong Kong, United States",2016,"Action & Adventure, Comedies"
s8034,Movie,Sky on Fire,Ringo Lam,"China, Hong Kong",2016,"Action & Adventure, International Movies"
s8035,Movie,Skydancers,Fredric Lean,"United States, France",2014,"Documentaries, Sports Movies"
s8036,Movie,Skyline,"Colin Strause, Greg Strause",United States,2010,"Action & Adventure, Sci-Fi & Fantasy"
s8037,Movie,Sleeping with Other People,Leslye Headland,United States,2015,"Comedies, Dramas, Independent Movies"
s8038,Movie,Sleepover,Joe Nussbaum,United States,2004,"Comedies, Romantic Movies"
s8039,Movie,Sling Blade,Billy Bob Thornton,United States,1996,"Dramas, Independent Movies"
s8040,Movie,Sliver,Phillip Noyce,United States,1993,Thrillers
s8041,TV Show,Slobby's World,Unknown,United States,2018,Reality TV
s8042,Movie,Slow West,John Maclean,"United Kingdom, New Zealand",2015,"Action & Adventure, Dramas, International Movies"
s8043,Movie,Small Soldiers,Joe Dante,United States,1998,"Action & Adventure, Comedies, Sci-Fi & Fantasy"
s8044,Movie,Smart People,Noam Murro,United States,2008,"Comedies, Dramas, Independent Movies"
s8045,Movie,Smash: Motorized Mayhem,Unknown,United States,2017,"Documentaries, Sports Movies"
s8046,Movie,SMOSH: The Movie,Alex Winter,United States,2015,Comedies
s8047,Movie,Sniper: Special Ops,Fred Olen Ray,United States,2016,"Action & Adventure, Dramas"
s8048,Movie,Socha Na Tha,Imtiaz Ali,India,2005,"Comedies, International Movies, Romantic Movies"
s8049,Movie,Social Animals,Jonathan Ignatius Green,United States,2018,Documentaries
s8050,Movie,Soekarno,Hanung Bramantyo,Indonesia,2013,"Dramas, International Movies"
